State,NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,GrAppv,NAICS_Sector,State_Points,NAICS_Sector_Points,Log_GrAppv,Guarantee_Ratio,Term_Years,IsCreateJob,IsRetained,IsFranchise,LowDoc_Binary,NewExist_Clean
FL,443112,83,150,1.0,100,150,0,1,Y,N,232800.0,44,1,2,12.35793929036284,0.5,6,1.0,1.0,0.0,0.0,1.0
WI,611692,84,2,2.0,2,2,0,1,Y,N,15000.0,61,4,1,9.61587214452889,0.5,7,1.0,1.0,0.0,0.0,2.0
AK,561720,24,25,1.0,5,5,0,1,Y,N,150000.0,56,4,2,11.918397239722838,0.5,2,1.0,1.0,0.0,0.0,1.0
TX,444130,88,14,1.0,2,14,0,1,N,N,150000.0,44,2,2,11.918397239722838,0.75,7,1.0,1.0,0.0,0.0,1.0
CA,541511,120,3,1.0,0,3,0,1,N,N,38000.0,54,2,4,10.545367754151743,0.5,10,0.0,1.0,0.0,0.0,1.0
MO,621399,78,0,2.0,4,0,0,1,N,N,95000.0,62,3,5,11.461642696843066,0.85,6,1.0,0.0,0.0,0.0,2.0
CA,722320,240,25,1.0,15,0,0,1,,N,272000.0,72,2,3,12.513561021741964,1.0,20,1.0,0.0,0.0,0.0,1.0
CA,424420,55,1,1.0,3,1,0,1,N,N,25000.0,42,2,3,10.12667110305036,0.85,4,1.0,1.0,0.0,0.0,1.0
OK,238310,66,14,1.0,5,14,0,1,N,N,50000.0,23,3,2,10.819798284210286,0.85,5,1.0,1.0,0.0,0.0,1.0
TX,812199,300,30,2.0,0,30,0,1,N,N,4200000.0,81,2,3,15.250595321348806,0.75,25,0.0,1.0,0.0,0.0,2.0
PA,561730,60,0,1.0,0,0,0,1,N,N,19400.0,56,4,2,9.873079890114703,0.5,5,0.0,0.0,0.0,0.0,1.0
GA,424310,84,5,1.0,7,7,0,1,Y,N,50000.0,42,1,3,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
TN,541512,84,5,1.0,0,5,0,1,Y,N,50000.0,54,1,4,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,1.0
FL,238210,84,20,1.0,2,22,0,1,Y,N,100000.0,23,1,2,11.51293546492023,0.5,7,1.0,1.0,0.0,0.0,1.0
CA,722110,300,100,1.0,2,100,0,2,N,N,2966500.0,72,2,3,14.902893701778368,0.75,25,1.0,1.0,0.0,0.0,1.0
NE,722110,54,3,2.0,5,8,0,1,Y,N,75000.0,72,5,3,11.225256725762893,0.5,4,1.0,1.0,0.0,0.0,2.0
TX,621111,84,9,1.0,0,9,0,1,Y,N,50000.0,62,2,5,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,1.0
UT,713990,60,6,1.0,0,6,0,2,N,N,13000.0,71,2,3,9.472781556562168,0.5,5,0.0,1.0,0.0,0.0,1.0
UT,423810,30,7,1.0,0,7,0,1,N,N,102000.0,42,2,3,11.532737896139919,0.5,2,0.0,1.0,0.0,0.0,1.0
CA,423990,120,25,1.0,0,25,0,1,N,N,950000.0,42,2,3,13.76421831620775,0.75,10,0.0,1.0,0.0,0.0,1.0
UT,339911,84,2,1.0,0,2,0,1,Y,N,20000.0,33,2,4,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,541330,240,21,1.0,19,0,0,1,,N,1157000.0,54,2,4,13.961341870479675,1.0,20,1.0,0.0,0.0,0.0,1.0
SD,561730,84,1,2.0,1,2,0,2,N,N,60000.0,56,5,2,11.002116507732017,0.5,7,1.0,1.0,0.0,0.0,2.0
NC,443112,58,3,1.0,3,3,0,1,N,N,25000.0,44,2,2,10.12667110305036,0.85,4,1.0,1.0,0.0,0.0,1.0
TX,561311,84,18,2.0,0,18,0,1,Y,N,20000.0,56,2,2,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,2.0
CA,541110,300,1,1.0,0,1,0,1,N,N,625000.0,54,2,4,13.345508528717259,0.75,25,0.0,1.0,0.0,0.0,1.0
UT,541990,24,6,2.0,0,6,0,1,Y,N,20000.0,54,2,4,9.90353755128617,0.5,2,0.0,1.0,0.0,0.0,2.0
FL,621910,58,0,2.0,8,0,0,1,N,N,50000.0,62,1,5,10.819798284210286,0.85,4,1.0,0.0,0.0,0.0,2.0
UT,713990,84,6,1.0,0,6,0,2,Y,N,7000.0,71,2,3,8.853808274977197,0.5,7,0.0,1.0,0.0,0.0,1.0
NE,523930,120,3,2.0,0,3,0,1,N,N,12500.0,52,5,1,9.433563920090563,0.85,10,0.0,1.0,0.0,0.0,2.0
CA,811121,60,11,1.0,0,11,0,1,Y,N,75000.0,81,2,3,11.225256725762893,0.5,5,0.0,1.0,0.0,0.0,1.0
ID,611699,300,45,1.0,0,0,0,2,N,N,225000.0,61,4,1,12.323860125621126,0.75,25,0.0,0.0,0.0,0.0,1.0
CA,424480,120,1,2.0,2,0,0,1,N,N,112500.0,42,2,3,11.630717389475995,0.85,10,1.0,0.0,0.0,0.0,2.0
CA,722213,87,6,1.0,0,6,0,1,N,N,175000.0,72,2,3,12.07254696717504,0.75,7,0.0,1.0,0.0,0.0,1.0
CA,424990,300,4,2.0,0,4,0,1,N,N,1440000.0,42,2,3,14.180154365996387,0.75,25,0.0,1.0,0.0,0.0,2.0
CA,722211,120,2,2.0,10,2,65925,1,N,N,505000.0,72,2,3,13.132315688453556,0.75,10,1.0,1.0,1.0,0.0,2.0
CA,722110,84,11,1.0,0,11,0,1,N,N,300000.0,72,2,3,12.611541086966115,0.75,7,0.0,1.0,0.0,0.0,1.0
UT,812112,84,10,2.0,0,10,0,1,N,N,87000.0,81,2,3,11.373674891823535,0.85,7,0.0,1.0,0.0,0.0,2.0
UT,621111,24,6,2.0,0,6,0,1,Y,N,50000.0,62,2,5,10.819798284210286,0.5,2,0.0,1.0,0.0,0.0,2.0
IA,424490,120,20,1.0,0,20,0,1,N,N,300000.0,42,5,3,12.611541086966115,0.75,10,0.0,1.0,0.0,0.0,1.0
FL,722211,123,2,2.0,0,2,88913,1,N,N,150000.0,72,1,3,11.918397239722838,0.85,10,0.0,1.0,1.0,0.0,2.0
MI,484110,53,1,1.0,1,2,0,1,Y,N,10000.0,48,1,1,9.210440366976517,0.5,4,1.0,1.0,0.0,0.0,1.0
CA,541990,84,19,1.0,2,19,0,1,N,N,82600.0,54,2,4,11.321777065973317,0.5,7,1.0,1.0,0.0,0.0,1.0
NJ,722211,84,6,2.0,0,6,0,1,Y,N,50000.0,72,1,3,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,2.0
IA,238110,84,17,1.0,0,17,0,2,N,N,350000.0,23,5,2,12.765691290604371,0.75,7,0.0,1.0,0.0,0.0,1.0
RI,812112,36,3,2.0,0,3,0,1,N,N,10000.0,81,5,3,9.210440366976517,0.5,3,0.0,1.0,0.0,0.0,2.0
KS,722211,120,1,2.0,4,4,0,1,N,N,257000.0,72,4,3,12.456835254920371,0.75,10,1.0,1.0,0.0,0.0,2.0
SC,315225,84,62,1.0,4,62,0,1,N,N,250000.0,31,1,3,12.429220196836383,0.75,7,1.0,1.0,0.0,0.0,1.0
NC,448150,36,22,1.0,5,22,0,1,Y,N,175000.0,44,2,2,12.07254696717504,0.5,3,1.0,1.0,0.0,0.0,1.0
CO,722211,84,29,1.0,0,29,0,1,Y,N,309000.0,72,2,3,12.6410997921206,0.5,7,0.0,1.0,0.0,0.0,1.0
OK,332710,63,3,2.0,10,3,0,1,N,N,78000.0,33,3,4,11.264476926102367,0.5,5,1.0,1.0,0.0,0.0,2.0
AZ,812910,73,1,2.0,0,1,0,1,Y,N,15000.0,81,1,3,9.61587214452889,0.5,6,0.0,1.0,0.0,0.0,2.0
OH,621111,60,0,2.0,0,0,0,1,N,N,50000.0,62,3,5,10.819798284210286,0.5,5,0.0,0.0,0.0,0.0,2.0
UT,424410,84,1,1.0,0,1,0,1,Y,N,10000.0,42,2,3,9.210440366976517,0.5,7,0.0,1.0,0.0,0.0,1.0
IN,332999,60,26,1.0,4,26,0,1,Y,N,500000.0,33,2,4,13.122365377402328,0.5,5,1.0,1.0,0.0,0.0,1.0
MN,332710,84,6,1.0,2,6,0,1,Y,N,20000.0,33,4,4,9.90353755128617,0.5,7,1.0,1.0,0.0,0.0,1.0
WI,621320,12,6,1.0,0,6,0,2,N,N,15300.0,62,4,5,9.635673464721814,0.5,1,0.0,1.0,0.0,0.0,1.0
AK,336611,85,32,1.0,0,0,0,2,N,N,150000.0,33,4,4,11.918397239722838,0.85,7,0.0,0.0,0.0,0.0,1.0
SD,511110,36,9,1.0,1,3,0,2,Y,N,20000.0,51,5,1,9.90353755128617,0.75,3,1.0,1.0,0.0,0.0,1.0
CA,722211,93,1,2.0,1,1,0,1,N,N,7500.0,72,2,3,8.922791623969637,0.85,7,1.0,1.0,0.0,0.0,2.0
TX,112320,177,2,1.0,0,2,0,1,N,N,2550000.0,11,2,5,14.751604309291395,0.75,14,0.0,1.0,0.0,0.0,1.0
OH,524210,60,0,1.0,0,0,0,1,Y,N,10000.0,52,3,1,9.210440366976517,0.5,5,0.0,0.0,0.0,0.0,1.0
OH,722110,63,0,2.0,0,0,0,1,N,N,25000.0,72,3,3,10.12667110305036,0.5,5,0.0,0.0,0.0,0.0,2.0
OH,423610,84,13,1.0,0,13,0,1,Y,N,150000.0,42,3,3,11.918397239722838,0.5,7,0.0,1.0,0.0,0.0,1.0
MD,238110,24,20,1.0,0,20,0,1,Y,N,50000.0,23,2,2,10.819798284210286,0.5,2,0.0,1.0,0.0,0.0,1.0
CA,453991,84,8,1.0,0,8,0,1,Y,N,45000.0,45,2,2,10.714439990727769,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,423310,58,1,1.0,20,1,0,1,N,N,25000.0,42,2,3,10.12667110305036,0.85,4,1.0,1.0,0.0,0.0,1.0
AL,541611,52,3,1.0,1,3,0,1,Y,N,10000.0,54,3,4,9.210440366976517,0.5,4,1.0,1.0,0.0,0.0,1.0
CA,722211,36,6,1.0,0,6,0,1,N,N,30000.0,72,2,3,10.308985993422082,0.5,3,0.0,1.0,0.0,0.0,1.0
MI,722110,36,0,1.0,0,0,0,1,N,N,73100.0,72,1,3,11.199597325534862,0.5,3,0.0,0.0,0.0,0.0,1.0
OR,722211,60,14,1.0,0,0,0,1,N,N,20000.0,72,3,3,9.90353755128617,0.5,5,0.0,0.0,0.0,0.0,1.0
OH,561320,84,0,1.0,0,0,0,1,N,N,300000.0,56,3,2,12.611541086966115,0.5,7,0.0,0.0,0.0,0.0,1.0
NY,444190,60,17,1.0,0,17,0,1,N,N,50000.0,44,1,2,10.819798284210286,0.5,5,0.0,1.0,0.0,0.0,1.0
IN,237310,84,20,1.0,0,20,0,2,Y,N,100000.0,23,2,2,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,1.0
KS,722211,96,1,2.0,5,1,61901,1,N,N,193000.0,72,4,3,12.170450649220749,0.75,8,1.0,1.0,1.0,0.0,2.0
CA,454210,84,0,1.0,1,1,0,1,Y,N,15000.0,45,2,2,9.61587214452889,0.5,7,1.0,1.0,0.0,0.0,1.0
FL,332312,84,55,1.0,15,10,0,1,Y,N,350000.0,33,1,4,12.765691290604371,0.5,7,1.0,1.0,0.0,0.0,1.0
MA,722211,60,6,1.0,0,6,78760,1,N,N,150000.0,72,4,3,11.918397239722838,0.5,5,0.0,1.0,1.0,0.0,1.0
ME,238220,72,2,2.0,0,2,0,1,Y,N,10000.0,23,5,2,9.210440366976517,0.5,6,0.0,1.0,0.0,0.0,2.0
NY,812320,84,1,2.0,2,0,0,2,N,N,83000.0,81,1,3,11.326607934898927,0.5,7,1.0,0.0,0.0,0.0,2.0
FL,519130,84,1,1.0,0,1,0,1,Y,N,15000.0,51,1,1,9.61587214452889,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,237990,84,15,1.0,2,17,0,1,Y,N,300000.0,23,2,2,12.611541086966115,0.5,7,1.0,1.0,0.0,0.0,1.0
CA,323112,120,36,1.0,3,36,0,1,N,N,1052000.0,32,2,4,13.866204622849683,0.75,10,1.0,1.0,0.0,0.0,1.0
NM,236220,36,72,1.0,20,92,0,1,Y,N,200000.0,23,5,2,12.206077645517674,0.5,3,1.0,1.0,0.0,0.0,1.0
MN,237990,120,1,2.0,3,1,0,1,N,N,308900.0,23,4,2,12.640776116195056,0.75,10,1.0,1.0,0.0,0.0,2.0
WI,423220,84,2,2.0,4,6,0,1,Y,N,25000.0,42,4,3,10.12667110305036,0.85,7,1.0,1.0,0.0,0.0,2.0
HI,424460,23,6,1.0,0,6,0,1,Y,N,100000.0,42,3,3,11.51293546492023,0.5,1,0.0,1.0,0.0,0.0,1.0
WI,811112,84,12,1.0,2,12,0,1,Y,N,30000.0,81,4,3,10.308985993422082,0.5,7,1.0,1.0,0.0,0.0,1.0
FL,311119,12,33,1.0,0,33,0,2,N,N,1000000.0,31,1,3,13.815511557963774,0.9,1,0.0,1.0,0.0,0.0,1.0
MA,334510,36,26,1.0,0,26,0,1,Y,N,400000.0,33,4,4,12.899222326086994,0.5,3,0.0,1.0,0.0,0.0,1.0
TX,238160,12,4,2.0,1,0,0,2,Y,N,350000.0,23,2,2,12.765691290604371,0.5,1,1.0,0.0,0.0,0.0,2.0
IN,722213,120,7,1.0,7,7,0,2,N,N,127000.0,72,2,3,11.751950239425476,0.5,10,1.0,1.0,0.0,0.0,1.0
TX,722211,240,1,2.0,16,0,80159,1,,N,283000.0,72,2,3,12.553205710188037,1.0,20,1.0,0.0,1.0,0.0,2.0
IN,424410,84,0,1.0,0,0,0,1,Y,N,50000.0,42,2,3,10.819798284210286,0.5,7,0.0,0.0,0.0,0.0,1.0
NY,541211,72,1,2.0,0,1,0,1,Y,N,30000.0,54,1,4,10.308985993422082,0.5,6,0.0,1.0,0.0,0.0,2.0
MI,445110,60,0,1.0,0,0,0,1,Y,N,25000.0,44,1,2,10.12667110305036,0.5,5,0.0,0.0,0.0,0.0,1.0
IN,443112,39,4,2.0,4,8,6829,1,N,N,60000.0,44,2,2,11.002116507732017,0.5,3,1.0,1.0,1.0,0.0,2.0
FL,511199,84,7,2.0,2,7,0,2,Y,N,50000.0,51,1,1,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,2.0
IN,523930,84,0,1.0,0,0,0,1,N,N,225000.0,52,2,1,12.323860125621126,0.5,7,0.0,0.0,0.0,0.0,1.0
PA,444210,60,1,1.0,2,2,0,2,N,N,60000.0,44,4,2,11.002116507732017,0.5,5,1.0,1.0,0.0,0.0,1.0
NH,517410,84,22,1.0,2,2,0,1,Y,N,100000.0,51,5,1,11.51293546492023,0.5,7,1.0,1.0,0.0,0.0,1.0
SD,541720,84,1,2.0,17,1,0,2,N,N,133000.0,54,5,4,11.798111925972618,0.85,7,1.0,1.0,0.0,0.0,2.0
FL,624190,120,6,1.0,2,6,0,2,N,N,48600.0,62,1,5,10.791399385808587,0.5,10,1.0,1.0,0.0,0.0,1.0
NY,443112,84,4,1.0,2,4,0,1,Y,N,50000.0,44,1,2,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
MA,621210,60,4,1.0,0,4,0,1,N,N,30000.0,62,4,5,10.308985993422082,0.5,5,0.0,1.0,0.0,0.0,1.0
CA,621399,84,1,2.0,1,2,0,1,Y,N,25000.0,62,2,5,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,2.0
CA,811121,36,42,1.0,12,12,0,1,N,N,150000.0,81,2,3,11.918397239722838,0.5,3,1.0,1.0,0.0,0.0,1.0
VA,722213,63,1,2.0,14,1,0,2,N,N,350000.0,72,2,3,12.765691290604371,0.75,5,1.0,1.0,0.0,0.0,2.0
MS,112310,12,2,1.0,0,2,0,2,N,N,6400.0,11,3,5,8.764209507142004,0.85,1,0.0,1.0,0.0,0.0,1.0
MT,423910,21,1,1.0,0,1,0,1,N,N,20300.0,42,5,3,9.918425424900335,0.5,1,0.0,1.0,0.0,0.0,1.0
OK,238990,60,14,1.0,0,14,0,2,Y,N,500000.0,23,3,2,13.122365377402328,0.5,5,0.0,1.0,0.0,0.0,1.0
VA,722211,93,20,2.0,10,20,78760,1,N,N,131000.0,72,2,3,11.782960235741939,0.85,7,1.0,1.0,1.0,0.0,2.0
MN,337110,84,20,1.0,0,20,0,2,N,N,129300.0,33,4,4,11.769898298682092,0.75,7,0.0,1.0,0.0,0.0,1.0
CO,541940,120,62,2.0,0,62,0,1,N,N,2060000.0,54,2,4,14.53821702620254,0.75,10,0.0,1.0,0.0,0.0,2.0
SC,444220,101,10,1.0,0,10,0,1,N,N,325000.0,44,1,2,12.691583538230217,0.75,8,0.0,1.0,0.0,0.0,1.0
MO,238220,12,23,1.0,3,23,0,1,Y,,300000.0,23,3,2,12.611541086966115,0.75,1,1.0,1.0,0.0,,1.0
MS,112320,36,2,1.0,0,2,0,2,N,N,30900.0,11,3,5,10.33854382482173,0.85,3,0.0,1.0,0.0,0.0,1.0
IN,424720,11,20,1.0,0,20,0,1,N,N,600000.0,42,2,3,13.304686600863562,0.75,0,0.0,1.0,0.0,0.0,1.0
MN,423930,60,2,2.0,3,5,0,1,N,N,20000.0,42,4,3,9.90353755128617,0.5,5,1.0,1.0,0.0,0.0,2.0
CA,325620,240,35,1.0,90,0,0,1,,N,3272000.0,32,2,4,15.0009122823282,1.0,20,1.0,0.0,0.0,0.0,1.0
FL,423930,300,5,1.0,0,5,0,1,N,N,200000.0,42,1,3,12.206077645517674,0.75,25,0.0,1.0,0.0,0.0,1.0
NE,812990,84,8,1.0,8,8,0,1,N,N,97200.0,81,5,3,11.484536278461452,0.5,7,1.0,1.0,0.0,0.0,1.0
IL,561730,60,6,1.0,1,6,0,1,N,N,15600.0,56,1,2,9.65509029374725,0.5,5,1.0,1.0,0.0,0.0,1.0
IL,484110,36,0,2.0,1,0,0,2,N,N,14300.0,48,1,1,9.568084743872936,0.5,3,1.0,0.0,0.0,0.0,2.0
AZ,611699,66,1,2.0,25,1,0,1,N,N,100000.0,61,1,1,11.51293546492023,0.5,5,1.0,1.0,0.0,0.0,2.0
IA,238110,79,17,1.0,0,17,0,2,Y,N,350000.0,23,5,2,12.765691290604371,0.5,6,0.0,1.0,0.0,0.0,1.0
MN,541410,24,1,2.0,0,1,0,1,Y,N,15000.0,54,4,4,9.61587214452889,0.5,2,0.0,1.0,0.0,0.0,2.0
FL,811191,240,8,1.0,2,0,0,1,,N,81000.0,81,1,3,11.302216779257382,1.0,20,1.0,0.0,0.0,0.0,1.0
OK,238990,84,14,1.0,0,14,0,2,N,N,445000.0,23,3,2,13.005831808336863,0.75,7,0.0,1.0,0.0,0.0,1.0
MA,518210,60,3,1.0,1,1,0,1,N,N,14000.0,51,4,1,9.546884034617925,0.5,5,1.0,1.0,0.0,0.0,1.0
MT,722213,84,3,2.0,0,3,0,2,N,N,36900.0,72,5,3,10.515993929932415,0.85,7,0.0,1.0,0.0,0.0,2.0
WY,236115,240,20,1.0,5,0,0,2,,N,554000.0,23,5,2,13.224921770781943,1.0,20,1.0,0.0,0.0,0.0,1.0
MT,722211,120,2,2.0,25,2,43579,2,N,N,308000.0,72,5,3,12.637858308703688,0.75,10,1.0,1.0,1.0,0.0,2.0
TN,484230,48,14,1.0,0,14,0,1,N,N,4830000.0,48,1,1,15.390357232668071,0.75,4,0.0,1.0,0.0,0.0,1.0
MS,335931,36,50,1.0,30,50,0,1,Y,N,2000000.0,33,3,4,14.508658238524095,0.75,3,1.0,1.0,0.0,0.0,1.0
SD,336399,180,2,2.0,0,2,0,1,N,N,340500.0,33,5,4,12.738173341424954,0.75,15,0.0,1.0,0.0,0.0,2.0
CO,812990,54,1,1.0,4,5,0,1,Y,N,10000.0,81,2,3,9.210440366976517,0.5,4,1.0,1.0,0.0,0.0,1.0
HI,621210,60,3,1.0,1,1,0,1,Y,N,20000.0,62,3,5,9.90353755128617,0.5,5,1.0,1.0,0.0,0.0,1.0
CA,541110,72,1,2.0,1,2,0,1,Y,N,5000.0,54,2,4,8.517393171418904,0.5,6,1.0,1.0,0.0,0.0,2.0
MO,325520,23,8,1.0,1,8,0,1,Y,N,180000.0,32,3,4,12.100717685412471,0.9,1,1.0,1.0,0.0,0.0,1.0
CA,517919,84,4,2.0,0,4,0,1,Y,N,5000.0,51,2,1,8.517393171418904,0.5,7,0.0,1.0,0.0,0.0,2.0
CA,425120,240,8,1.0,5,0,0,1,,N,653000.0,42,2,3,13.389333939650964,1.0,20,1.0,0.0,0.0,0.0,1.0
TX,812910,120,30,2.0,10,30,0,1,N,N,540000.0,81,2,3,13.199326270390594,0.75,10,1.0,1.0,0.0,0.0,2.0
WI,237310,120,33,1.0,5,33,0,2,N,N,2567000.0,23,4,2,14.758248849412999,0.75,10,1.0,1.0,0.0,0.0,1.0
OH,312130,84,0,1.0,0,0,0,1,Y,N,50000.0,31,3,3,10.819798284210286,0.5,7,0.0,0.0,0.0,0.0,1.0
OH,484110,12,28,1.0,2,28,0,2,Y,N,300000.0,48,3,1,12.611541086966115,0.5,1,1.0,1.0,0.0,0.0,1.0
MN,423210,12,3,1.0,0,3,0,1,Y,N,250000.0,42,4,3,12.429220196836383,0.9,1,0.0,1.0,0.0,0.0,1.0
MN,425120,12,1,1.0,0,1,0,2,Y,N,2200000.0,42,4,3,14.603968372873895,0.9,1,0.0,1.0,0.0,0.0,1.0
TX,238210,84,3,1.0,3,6,0,1,Y,N,15000.0,23,2,2,9.61587214452889,0.5,7,1.0,1.0,0.0,0.0,1.0
VA,722211,122,3,2.0,12,3,43579,1,N,N,225000.0,72,2,3,12.323860125621126,0.75,10,1.0,1.0,1.0,0.0,2.0
TN,448310,120,1,2.0,3,1,0,1,N,N,5000.0,44,1,2,8.517393171418904,0.85,10,1.0,1.0,0.0,0.0,2.0
IN,451220,63,17,2.0,0,0,0,1,N,N,80000.0,45,2,2,11.289794413577894,0.5,5,0.0,0.0,0.0,0.0,2.0
UT,238210,84,1,2.0,0,1,0,1,Y,N,15000.0,23,2,2,9.61587214452889,0.5,7,0.0,1.0,0.0,0.0,2.0
WA,541690,84,65,1.0,10,65,0,1,Y,N,500000.0,54,4,4,13.122365377402328,0.5,7,1.0,1.0,0.0,0.0,1.0
NC,532490,36,3,2.0,0,31,0,2,N,N,175000.0,53,2,1,12.07254696717504,0.5,3,0.0,1.0,0.0,0.0,2.0
NJ,484210,84,0,2.0,1,1,0,1,Y,N,15000.0,48,1,1,9.61587214452889,0.5,7,1.0,1.0,0.0,0.0,2.0
MN,519130,84,4,1.0,1,5,0,1,Y,N,25000.0,51,4,1,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,1.0
MI,531120,240,1,1.0,0,1,0,2,N,N,1790000.0,53,1,1,14.397726736475999,0.75,20,0.0,1.0,0.0,0.0,1.0
NY,812111,36,18,2.0,0,18,0,2,Y,N,20000.0,81,1,3,9.90353755128617,0.5,3,0.0,1.0,0.0,0.0,2.0
FL,561730,84,3,1.0,0,3,0,1,Y,N,25000.0,56,1,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
NC,236115,84,4,1.0,2,0,0,2,Y,N,15000.0,23,2,2,9.61587214452889,0.5,7,1.0,0.0,0.0,0.0,1.0
NJ,311412,60,10,1.0,10,10,0,1,Y,N,35000.0,31,1,3,10.463131911491967,0.5,5,1.0,1.0,0.0,0.0,1.0
MT,561730,120,10,1.0,8,10,0,2,N,N,1606000.0,56,5,2,14.289257796153656,0.75,10,1.0,1.0,0.0,0.0,1.0
MD,446110,84,1,2.0,3,4,0,1,Y,N,15000.0,44,2,2,9.61587214452889,0.5,7,1.0,1.0,0.0,0.0,2.0
OH,454111,84,2,2.0,0,2,0,1,Y,N,20000.0,45,3,2,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,2.0
IL,326112,12,7,1.0,0,7,0,1,N,N,500000.0,32,1,4,13.122365377402328,0.5,1,0.0,1.0,0.0,0.0,1.0
TX,488999,84,6,1.0,1,7,0,1,Y,N,30000.0,48,2,1,10.308985993422082,0.5,7,1.0,1.0,0.0,0.0,1.0
WI,541519,84,20,1.0,0,20,0,1,Y,N,500000.0,54,4,4,13.122365377402328,0.5,7,0.0,1.0,0.0,0.0,1.0
ND,722211,60,1,2.0,10,1,0,2,N,N,103000.0,72,5,3,11.542493975902508,0.5,5,1.0,1.0,0.0,0.0,2.0
TX,722211,69,7,1.0,5,7,0,1,Y,N,25000.0,72,2,3,10.12667110305036,0.5,5,1.0,1.0,0.0,0.0,1.0
MN,524210,36,10,1.0,0,10,0,2,Y,N,50000.0,52,4,1,10.819798284210286,0.5,3,0.0,1.0,0.0,0.0,1.0
CT,812320,82,5,1.0,0,5,0,1,N,N,130000.0,81,4,3,11.775297421715827,0.85,6,0.0,1.0,0.0,0.0,1.0
KS,238990,38,25,1.0,2,27,0,2,N,N,500000.0,23,4,2,13.122365377402328,0.5,3,1.0,1.0,0.0,0.0,1.0
MI,237110,84,1,2.0,0,1,0,1,T,N,100000.0,23,1,2,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,2.0
AZ,323110,24,14,1.0,0,14,0,1,N,N,502800.0,32,1,4,13.127949744558622,0.5,2,0.0,1.0,0.0,0.0,1.0
AZ,323110,24,14,1.0,0,14,0,1,Y,N,100000.0,32,1,4,11.51293546492023,0.5,2,0.0,1.0,0.0,0.0,1.0
GA,454390,84,2,1.0,0,2,0,2,Y,N,10000.0,45,1,2,9.210440366976517,0.5,7,0.0,1.0,0.0,0.0,1.0
NC,484110,72,2,2.0,2,0,0,2,N,N,26400.0,48,2,1,10.181157167204903,0.5,6,1.0,0.0,0.0,0.0,2.0
ID,453998,84,6,1.0,2,6,26871,1,N,N,128000.0,45,4,2,11.759793355371237,0.85,7,1.0,1.0,1.0,0.0,1.0
OH,541211,48,7,1.0,0,7,0,1,Y,N,35000.0,54,3,4,10.463131911491967,0.5,4,0.0,1.0,0.0,0.0,1.0
CT,524210,120,6,2.0,6,6,0,2,N,N,764000.0,52,4,1,13.546324377048325,0.5,10,1.0,1.0,0.0,0.0,2.0
CA,541519,84,13,2.0,0,13,0,1,Y,N,150000.0,54,2,4,11.918397239722838,0.5,7,0.0,1.0,0.0,0.0,2.0
TX,811121,108,1,1.0,1,1,0,1,N,S,20000.0,81,2,3,9.90353755128617,0.85,9,1.0,1.0,0.0,,1.0
MT,541940,120,16,1.0,0,16,0,2,N,N,281200.0,54,5,4,12.54682499510009,0.75,10,0.0,1.0,0.0,0.0,1.0
CA,447110,299,4,1.0,1,4,0,1,N,N,1800000.0,44,2,2,14.403297778421795,0.75,24,1.0,1.0,0.0,0.0,1.0
AZ,541330,84,16,1.0,0,16,0,1,Y,N,100000.0,54,1,4,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,1.0
FL,454111,84,1,1.0,0,1,0,1,Y,N,25000.0,45,1,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
ME,812990,36,7,1.0,0,7,0,1,N,N,16000.0,81,5,3,9.680406499268875,0.5,3,0.0,1.0,0.0,0.0,1.0
KY,713940,24,2,1.0,0,0,0,1,N,N,10000.0,71,2,3,9.210440366976517,0.5,2,0.0,0.0,0.0,0.0,1.0
OH,541214,84,3,1.0,0,0,0,1,Y,N,40000.0,54,3,4,10.596659732783579,0.5,7,0.0,0.0,0.0,0.0,1.0
MT,484220,36,1,1.0,0,1,0,1,N,N,82000.0,48,5,1,11.314486721293981,0.85,3,0.0,1.0,0.0,0.0,1.0
UT,238210,84,1,1.0,0,1,0,1,T,N,25000.0,23,2,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
IN,332710,60,4,1.0,6,10,0,2,N,N,252500.0,33,2,4,12.439170488085749,0.75,5,1.0,1.0,0.0,0.0,1.0
